failure_uid,model_family,method_name,input_scope,repetition,run_id,failure_object_type,related_finding_uid,related_case_id,detection_match,evidence_quality,summary,final_answer_path,tool_trace_path,candidate_reason,failure_manifestation,failure_mechanism,evidence_from_output,tool_trace_observation,likely_cause,method_implication,review_notes
E00157,deepseek_v4_pro,baseline,h21_crypto_security_scope,3,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_3,FN_case,,H21-060,,,不完整 default handling 导致 AES key 泄露,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00158,deepseek_v4_pro,baseline,h21_crypto_security_scope,3,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_3,FN_case,,H21-073,,,用户态可访问 AES2 protected registers,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00159,deepseek_v4_pro,baseline,h21_crypto_security_scope,3,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_3,FN_case,,H21-075,,,HMAC key registers 缺少 lock mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00160,deepseek_v4_pro,baseline,h21_crypto_security_scope,3,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_3,FN_case,,H21-079,,,SHA protected registers 缺少 lock mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00161,deepseek_v4_pro,baseline,h21_crypto_security_scope,3,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_3,FN_case,,H21-080,,,AES key registers 缺少 lock mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00162,deepseek_v4_pro,baseline,h21_crypto_security_scope,3,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_3,FN_case,,H21-097,,,HMAC 部分寄存器 reset 后残留,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00163,deepseek_v4_pro,baseline,h21_crypto_security_scope,3,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_3,FN_case,,H21-098,,,debug mode 下 AES key 暴露,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00164,deepseek_v4_pro,baseline,h21_dma_pkt_scope,1,baseline:deepseek_v4_pro:h21_dma_pkt_scope:rep_1,FN_case,,H21-059,,,不完整 default handling 导致 fuse data 泄露,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00165,deepseek_v4_pro,baseline,h21_dma_pkt_scope,1,baseline:deepseek_v4_pro:h21_dma_pkt_scope:rep_1,FN_case,,H21-078,,,PKT protected registers 缺少 lock mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00166,deepseek_v4_pro,baseline,h21_dma_pkt_scope,2,baseline:deepseek_v4_pro:h21_dma_pkt_scope:rep_2,FN_case,,H21-059,,,不完整 default handling 导致 fuse data 泄露,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00167,deepseek_v4_pro,baseline,h21_dma_pkt_scope,2,baseline:deepseek_v4_pro:h21_dma_pkt_scope:rep_2,FN_case,,H21-078,,,PKT protected registers 缺少 lock mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00168,deepseek_v4_pro,baseline,h21_dma_pkt_scope,3,baseline:deepseek_v4_pro:h21_dma_pkt_scope:rep_3,FN_case,,H21-059,,,不完整 default handling 导致 fuse data 泄露,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00169,deepseek_v4_pro,baseline,h21_dma_pkt_scope,3,baseline:deepseek_v4_pro:h21_dma_pkt_scope:rep_3,FN_case,,H21-078,,,PKT protected registers 缺少 lock mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pkt_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00170,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,1,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_1,FN_case,,H21-054,,,"Load-side and store-side PMP checks are separate state-machine phases, but the controller can progress between phases based on partial allow state.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00171,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,1,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_1,FN_case,,H21-055,,,The DMA PMP loop and counter update can allow range decisions to depend on terminal or partial address checks rather than full-span mediation.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00172,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,1,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_1,FN_case,,H21-056,,,"The DMA core captures transfer parameters but uses live pmpcfg_i/pmpaddr_i in the PMP instance, so PMP state changes during a transfer require explicit abort handling.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00173,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,1,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_1,FN_case,,H21-064,,,The DMA wrapper stores the software-visible length word directly and passes it into DMA length_i without unit conversion at the wrapper boundary.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00174,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,2,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_2,FN_case,,H21-054,,,"Load-side and store-side PMP checks are separate state-machine phases, but the controller can progress between phases based on partial allow state.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00175,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,2,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_2,FN_case,,H21-055,,,The DMA PMP loop and counter update can allow range decisions to depend on terminal or partial address checks rather than full-span mediation.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00176,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,2,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_2,FN_case,,H21-056,,,"The DMA core captures transfer parameters but uses live pmpcfg_i/pmpaddr_i in the PMP instance, so PMP state changes during a transfer require explicit abort handling.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00177,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,2,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_2,FN_case,,H21-064,,,The DMA wrapper stores the software-visible length word directly and passes it into DMA length_i without unit conversion at the wrapper boundary.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00178,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,3,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,FN_case,,H21-054,,,"Load-side and store-side PMP checks are separate state-machine phases, but the controller can progress between phases based on partial allow state.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00179,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,3,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,FN_case,,H21-055,,,The DMA PMP loop and counter update can allow range decisions to depend on terminal or partial address checks rather than full-span mediation.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00180,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,3,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,FN_case,,H21-056,,,"The DMA core captures transfer parameters but uses live pmpcfg_i/pmpaddr_i in the PMP instance, so PMP state changes during a transfer require explicit abort handling.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00181,deepseek_v4_pro,baseline,h21_dma_pmp_expansion_scope,3,baseline:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,FN_case,,H21-064,,,The DMA wrapper stores the software-visible length word directly and passes it into DMA length_i without unit conversion at the wrapper boundary.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00182,deepseek_v4_pro,baseline,h21_fuse_rng_rsa_expansion_scope,1,baseline:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1,FN_case,,H21-069,,,RNG polynomial registers are writable from the AXI-lite interface and passed directly into rng_top without primitive-polynomial validity checks in the wrapper.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00183,deepseek_v4_pro,baseline,h21_fuse_rng_rsa_expansion_scope,2,baseline:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_2,FN_case,,H21-046,,,PKT/fuse path does not take debug_mode_i while sensitive fuse data is exposed through fuse_rdata_i and pkey_loc read paths.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00184,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,1,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_1,FN_case,,H21-001,,,"The JTAG unlock output is derived from pass_check, but pass_check is combinational and reset/state persistence must be reasoned through TAP and DMI reset paths.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00185,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,1,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_1,FN_case,,H21-002,,,JTAG/DMI write authorization depends on pass_check and write-enable policy in the DMI state machine.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00186,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,1,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_1,FN_case,,H21-004,,,The JTAG authentication FSM compares hashes but has no retry counter or temporary lockout state.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00187,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,1,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_1,FN_case,,H21-007,,,Debug/JTAG access is controlled through JTAG authentication state and SoC integration rather than a separate access-control wrapper.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00188,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,1,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_1,FN_case,,H21-030,,,The HMAC key used in JTAG password checking is a literal constant in RTL.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00189,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,2,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,FN_case,,H21-001,,,"The JTAG unlock output is derived from pass_check, but pass_check is combinational and reset/state persistence must be reasoned through TAP and DMI reset paths.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00190,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,2,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,FN_case,,H21-002,,,JTAG/DMI write authorization depends on pass_check and write-enable policy in the DMI state machine.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00191,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,2,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,FN_case,,H21-003,,,A 32-bit DMI data word is zero-padded into a 512-bit HMAC message for password validation against a 256-bit expected hash.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00192,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,2,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,FN_case,,H21-004,,,The JTAG authentication FSM compares hashes but has no retry counter or temporary lockout state.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00193,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,2,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,FN_case,,H21-007,,,Debug/JTAG access is controlled through JTAG authentication state and SoC integration rather than a separate access-control wrapper.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00194,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,2,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,FN_case,,H21-030,,,The HMAC key used in JTAG password checking is a literal constant in RTL.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00195,deepseek_v4_pro,baseline,h21_jtag_auth_expansion_scope,3,baseline:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_3,FN_case,,H21-001,,,"The JTAG unlock output is derived from pass_check, but pass_check is combinational and reset/state persistence must be reasoned through TAP and DMI reset paths.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
