finding_uid,model_family,method_name,input_scope,repetition,run_id,finding_id,summary,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,fp_cluster_id,cluster_scoring_role,review_notes,final_answer_path
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-010,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-010,Missing privilege guard on debug register read access allows unauthorized reads of debug state when the core is not halted.,,FP,,Sufficient,FPC-0015,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-011,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-011,Missing access control guard allows reading debug-only registers while the core is running.,,FP,,Sufficient,FPC-0015,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-012,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-012,"Debug request bypasses fetch_enable_i gating during reset, allowing premature unauthorized execution.",,FP,,Sufficient,FPC-0016,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-013,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-013,Debug request bypasses fetch enable guard and skips boot address initialization during reset.,,FP,,Sufficient,FPC-0016,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-014,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-014,"The controller FSM contains unsafe debug behaviors: an ebreak instruction unconditionally triggers a hardware debug trap bypassing debug configuration settings, and the reset sequence allows execution to bypass the fetch_enable_i lifecycle gate via debug requests.",,FP,,Sufficient,FPC-0017,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-015,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-015,"The zeroriscy controller allows entry into debug mode directly from the RESET state, bypassing the fetch_enable_i guard.",,FP,,Sufficient,FPC-0016,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-016,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-016,"Debug request bypasses `fetch_enable` initialization guard, allowing premature debug entry before boot.",,FP,,Sufficient,FPC-0016,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-017,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-017,"The CPU core allows unrestricted transitions to debug mode, including halting the core directly from the reset state before fetching any instructions. This lack of debug authentication or gating allows an attacker to bypass boot-time initialization and take over the core's privileged state.",,FP,,Sufficient,FPC-0018,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-018,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-018,Unconditional debug trap on ebreak instruction bypassing configuration settings.,,FP,,Sufficient,FPC-0019,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-019,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-019,"Debug request bypasses the fetch_enable_i guard during RESET, allowing premature core execution.",,FP,,Sufficient,FPC-0016,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-020,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-020,"Unsafe debug behavior allows the core to transition directly from the RESET state to the debug state, bypassing boot initialization.",,FP,,Sufficient,FPC-0016,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-021,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-021,Unsafe debug behavior allows unauthenticated debug requests to unconditionally override and silently drop legitimate core CSR accesses.,,FP,,Sufficient,FPC-0020,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-022,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-022,The core's debug interface can unconditionally override execution-stage CSR accesses without verifying that the core is in a halted state.,,FP,,Sufficient,FPC-0021,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-023,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-023,"Debug interface unconditionally bypasses normal CSR access controls, allowing unrestricted read and write access to all Control and Status Registers.",H18-017,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-009,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-009: same run reports H18-017 again. Matched H18-017: reports memory-mapped/debug access to CPU register or CSR state.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-024,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-024,Missing `debug_halted_o` guard on debug register read accesses allows sensitive readback while the core is running.,,FP,,Sufficient,FPC-0015,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-025,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-025,"The subsystem hardcodes the `supervisor_mode_o` output to `1'b1`, permanently elevating the privilege of all bus transactions. This bypasses system-level memory protections (such as MPU/PMP or AXI AxPROT checks) for any unprivileged User-mode software running on the core.",H18-025,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-006,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-006: same run reports H18-025 again. Matched H18-025: reports missing/incorrect privilege enforcement for privileged CSR or privilege state.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-026,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-026,"The debug interface allows unrestricted, unauthenticated access to the Control and Status Registers (CSR), bypassing normal access controls and privilege checks.",H18-017,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-009,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-009: same run reports H18-017 again. Matched H18-017: reports memory-mapped/debug access to CPU register or CSR state.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-027,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-027,"The subsystem statically hardcodes its privilege output signal `supervisor_mode_o` to `1'b1`, permanently granting supervisor privileges to all transactions from the core.",,FP,,Sufficient,FPC-0022,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-028,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-028,Unrestricted debug interface allows unconditional override and access to core CSRs.,,FP,,Sufficient,FPC-0023,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-029,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-029,"The ebreak instruction unconditionally traps to the hardware debug unit, ignoring the debug enable configuration (DBG_SETS_EBRK).",,FP,,Sufficient,FPC-0019,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-030,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-030,Unconditional debug trap on ebreak instruction allows unprivileged code to halt the core (DoS).,,FP,,Sufficient,FPC-0019,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1:F-031,gemini_3.1_pro_preview,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:gemini_3.1_pro_preview:h18_fc_core_security_scope:rep_1,F-031,Missing core-halted guard for debug register read access allows state leakage while core is running.,,FP,,Sufficient,FPC-0015,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
