finding_uid,model_family,method_name,input_scope,repetition,run_id,finding_id,summary,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,fp_cluster_id,cluster_scoring_role,review_notes,final_answer_path
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-030,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-030,"The JTAG TAP controller implements a non-standard password/authentication gate on the run_test_idle state that is trivially bypassable: the password check uses a hardcoded secret (0xDEADBEEF), is implemented in combinational logic that reads a shared 'correct' counter, and the counter threshold (0x0001_FFFF) can be reached by simply clocking the JTAG interface without presenting any secret, effectively allowing any attacker with JTAG clock access to bypass the guard and enter the debug scan states.",,FP,,Sufficient,FPC-0017,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-031,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-031,"The JTAG TAP controller in adbg_tap_top implements a non-standard password check gate on the run_test_idle state transition that can be bypassed, and the password itself is hardcoded as 0xDEADBEEF. Additionally, the `passchk` flag that gates debug access is a combinatorial register reset by entering test_logic_reset state, meaning it can be cleared by normal JTAG sequences. The entire scheme is a security-through-obscurity mechanism that provides no real access control.",,FP,,Sufficient,FPC-0018,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-032,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-032,"The JTAG TAP controller in adbg_tap_top implements a non-standard software password check gating the transition from STATE_run_test_idle to STATE_select_dr_scan. The check compares TDI bits against a hardcoded 32-bit value (pass = 32'hDEADBEEF initialized on reset) and uses a counter (correct) that can be trivially satisfied by clocking 0x20000 (131072) cycles with matching bits, or the check is bypassed entirely once passchk is set. This constitutes a weak, bypassable authentication mechanism protecting access to the debug interface, and the password is a hardcoded constant.",H18-009,Duplicate,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-018,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-018: same run reports H18-009 again. Matched H18-009: reports incorrect passchk/correct/bitindex password-checking logic.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-033,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-033,"The JTAG TAP controller implements a non-standard password/gate mechanism in the run_test_idle state that can be bypassed, and the password check is based on a hardcoded value (0xDEADBEEF) stored in an observable signal. Additionally, the password counter logic is implemented in a combinatorial always block alongside state transitions, creating a weak authentication scheme that provides no real security.",,FP,,Sufficient,FPC-0018,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-034,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-034,"The AXI reset signal (axi_aresetn) is routed directly as cpu_rstn_i to the CPU debug stall/status register, allowing an AXI bus reset to clear the CPU stall state set by the debug host, potentially releasing a stalled CPU without authorization.",,FP,,Sufficient,FPC-0019,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-035,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-035,"The TDO output MUX in adbg_top selects between tdo_axi and tdo_cpu based solely on module_id_reg with no guard for debug_select_i, allowing sensitive debug data from AXI or CPU debug modules to be driven onto tdo_o even when the debug TAP instruction is not active.",,FP,,Sufficient,FPC-0020,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-036,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-036,"The AXI bus reset signal (axi_aresetn) is used as the CPU reset (cpu_rstn_i) for the debug status register, causing debug stall/control state to be cleared on any AXI bus reset, potentially releasing a CPU stall prematurely or allowing reset of debug protection state via bus reset.",,FP,,Sufficient,FPC-0019,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-037,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-037,"The JTAG TAP reset signal (s_jtag_rstn) is derived directly from the external jtag_trst_ni pin without any AND with the system reset or any authentication/permission guard, allowing an attacker with physical JTAG access to independently control the TAP reset and subsequently drive the debug AXI scan path (dbg_axi_scan_in_o) into the SoC without any privilege check.",,FP,,Sufficient,FPC-0021,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-038,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-038,"JTAG reset signal s_jtag_rstn is derived solely from the external jtag_trst_ni input without combining it with the system reset rst_ni, allowing JTAG TAP logic to remain active and unprotected even during a system reset condition.",H18-028,Duplicate,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-001,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-001: same run reports H18-028 again. Matched H18-028: reports unprotected JTAG/debug access path without password/authentication.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-039,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-039,"The JTAG TAP reset signal (s_jtag_rstn) is derived solely from the external jtag_trst_ni pin with no combination with the system reset, and the soc_jtag_reg_o output is driven directly from the JTAG configuration register (s_confreg) without any authentication or privilege check, allowing unauthenticated JTAG access to write SoC configuration registers.",H18-028,Duplicate,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-001,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-001: same run reports H18-028 again. Matched H18-028: reports unprotected JTAG/debug access path without password/authentication.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-040,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-040,"mode_select_o and test/DFT control signals are hardcoded to constant zero in the FPGA emulation path of safe_domain, bypassing any runtime or hardware-controlled permission/mode selection. Additionally, s_jtag_rstn is driven directly from the raw jtag_trst_ni pad input without any synchronization or gating, allowing unauthenticated JTAG reset.",H18-028,Duplicate,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-001,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-001: same run reports H18-028 again. Matched H18-028: reports unprotected JTAG/debug access path without password/authentication.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1:F-041,claude_sonnet_4-6,ours_chain_context,h18_debug_jtag_scope,1,ours_chain_context:claude_sonnet_4-6:h18_debug_jtag_scope:rep_1,F-041,"The JTAG reset signal s_jtag_rstn is derived directly from the external jtag_trst_ni input with no synchronization, gating, or authentication guard. An attacker with physical access to the JTAG pins can assert trst_ni to reset the JTAG TAP at will, and the raw external input is passed straight through to the TAP controller without any protection mechanism.",,FP,,Sufficient,FPC-0022,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1:F-001,claude_sonnet_4-6,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1,F-001,"The apb_interrupt_cntrl module accepts APB writes to interrupt control registers (INT, INT_SET, INT_CLR, MASK, MASK_SET, MASK_CLR, ACK, ACK_SET, ACK_CLR) without any privilege, authentication, or lock check. Additionally, core_secure_mode_i is hardwired to 1'b0 at the instantiation site, permanently disabling any secure-mode protection intended by the ENA_SEC_IRQ parameter.",H18-027,TP,,Sufficient,,TP,Matched H18-027: reports secure interrupt mediation disabled or not enforced.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1:F-002,claude_sonnet_4-6,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1,F-002,"core_clock_en_o is hardwired to 1'b1 in apb_interrupt_cntrl, permanently enabling the CPU core clock with no gating mechanism, bypassing any power or security control over clock enablement.",,FP,,Sufficient,FPC-0023,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1:F-003,claude_sonnet_4-6,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1,F-003,"The `core_secure_mode_i` input of `apb_interrupt_cntrl` is permanently hardwired to `1'b0` at the instantiation site in `fc_subsystem`, disabling any secure-mode protection the controller may use to gate privileged interrupt operations.",H18-027,Duplicate,ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1:F-001,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1:F-001: same run reports H18-027 again. Matched H18-027: reports secure interrupt mediation disabled or not enforced.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1:F-004,claude_sonnet_4-6,ours_chain_context,h18_fc_core_security_scope,1,ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1,F-004,"The apb_interrupt_cntrl module exposes sensitive interrupt controller registers (r_int, r_ack, r_mask, r_fifo_event) as readable via APB without any privilege or security check. Additionally, core_secure_mode_i is hardwired to 1'b0 at instantiation, permanently disabling any secure-mode protection that the module parameter ENA_SEC_IRQ=1 might imply.",H18-027,Duplicate,ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1:F-001,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1:F-001: same run reports H18-027 again. Matched H18-027: reports secure interrupt mediation disabled or not enforced.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac18__fc_core_security_scope\rep_1\final_answer.json
