fp_cluster_id,model_family,method_name,input_scope,repetition,fp_count,representative_finding_uid,claimed_files,claimed_modules,claimed_signals_or_registers,example_summaries
FPC-0042,claude_sonnet_4-6,ours_chain_context,h18_fc_core_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1:F-108,ips/zero-riscy/zeroriscy_id_stage.sv; ips/zero-riscy/zeroriscy_decoder.sv,zeroriscy_id_stage; zeroriscy_decoder,REG_D; CSR_OP_NONE; ALU_SLTU,"The RV32E illegal register check is permanently disabled, allowing instructions referencing the upper 16 registers (which are non-existent in RV32E) to proceed without being flagged as illegal, bypassing the architectural privilege/protection constraint."
FPC-0043,claude_sonnet_4-6,ours_chain_context,h18_fc_core_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1:F-113,ips/zero-riscy/zeroriscy_controller.sv; ips/zero-riscy/zeroriscy_int_controller.sv,zeroriscy_controller; zeroriscy_int_controller,procedural_assign:158; IDLE; IRQ_DONE; irq_i,"The interrupt controller (zeroriscy_int_controller) latches the IRQ ID into irq_id_q at the moment an interrupt is accepted in IDLE state, but the interrupt enable check (irq_enable_ext) is only evaluated at that single transition. Once the FSM moves to IRQ_PENDING, the irq_req_ctrl_o output is asserted purely based on the FSM state (exc_ctrl_cs == IRQ_PENDING) with no re-evaluation of the interrupt enable bit (m_IE_i). Additionally, in zeroriscy_controller the SLEEP state wakes the core on irq_i directly (line 254) without checking irq_enable_ext or m_IE_i, bypassing the interrupt-enable guard entirely for WFI wakeup."
FPC-0044,claude_sonnet_4-6,ours_chain_context,h18_fc_core_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_fc_core_security_scope:rep_1:F-116,ips/zero-riscy/zeroriscy_register_file.sv; ips/zero-riscy/zeroriscy_register_file_ff.sv,zeroriscy_register_file,rst_n; mem; k; continuous_assign:100,"test_en_i bypasses clock-gating write-enable guard in the register file, allowing writes to proceed regardless of we_a_i during test mode"
FPC-0045,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-001,ips/pulp_soc/rtl/components/apb_clkdiv.sv,apb_clkdiv,HRESETn,"Clock divider registers are readable via APB without any access guard: the always_comb readback block returns r_clkdiv0/1/2 unconditionally regardless of PSEL, PENABLE, or any privilege/lock signal, exposing sensitive clock configuration state to any bus master."
FPC-0046,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-002,ips/apb/apb_fll_if/apb_fll_if.sv,apb_fll_if,IDLE; HRESETn,"The fll1_lock (and fll2_lock, fll3_lock) signals from external FLL hardware are sampled into the APB clock domain through a two-stage synchronizer but are used only for status readback — there is no access guard that prevents APB writes to FLL configuration registers while the FLL lock signal is asserted. Any software can write FLL configuration at any time regardless of the lock state, with no hardware enforcement of the protection semantics implied by the lock signal."
FPC-0047,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-003,ips/apb/apb_fll_if/apb_fll_if.sv; ips/pulp_soc/rtl/pulp_soc/soc_peripherals.sv; ips/pulp_soc/rtl/pulp_soc/periph_bus_wrap.sv,apb_fll_if; soc_peripherals; periph_bus_wrap,IDLE; HRESETn; cluster_fll_master; fll_master,"The FLL lock status signals (fll1_lock_sync, fll2_lock_sync, fll3_lock_sync) are synchronized into the APB clock domain and made readable via the APB interface without any privilege, lock, or access-control guard. Any APB master can read FLL lock state and configure FLL parameters (address, data, write-not) without restriction, enabling unprivileged software to monitor or manipulate clock-generation infrastructure."
FPC-0048,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-004,ips/pulp_soc/rtl/pulp_soc/soc_peripherals.sv; ips/apb/apb_fll_if/apb_fll_if.sv,apb_fll_if; soc_peripherals,HRESETn; IDLE; cluster_fll_master,"The fll3_lock signal from the cluster FLL is readable via the APB interface without any privilege, authentication, or lock guard. The apb_fll_if module exposes FLL lock status (fll3_lock, fll1_lock, fll2_lock) through an APB-accessible read path with no access control mechanism beyond basic PSEL/PENABLE APB handshaking."
FPC-0049,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,2,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-014,ips/pulp_soc/rtl/components/apb_soc_ctrl.sv; ips/pulp_soc/rtl/pulp_soc/periph_bus_wrap.sv; ips/pulp_soc/rtl/pulp_soc/soc_peripherals.sv,apb_soc_ctrl; periph_bus_wrap; soc_peripherals,JTAG_REG_SIZE; HRESETn; soc_ctrl_master; pad_cfg_o; procedural_assign:451; state_update:168; apb_soc_ctrl_i,"The r_corestatus register in apb_soc_ctrl is writable via APB without any privilege, authentication, or lock guard. Any APB master can overwrite the core status register unconditionally.
---
The JTAG output register (soc_jtag_reg_o) is writable and readable via the APB bus without any privilege, lock, or access-control check, allowing any APB master to overwrite JTAG control state and read back both the JTAG input and output registers."
FPC-0050,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,3,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-015,ips/pulp_soc/rtl/components/apb_soc_ctrl.sv; ips/pulp_soc/rtl/pulp_soc/periph_bus_wrap.sv; ips/pulp_soc/rtl/pulp_soc/soc_peripherals.sv,apb_soc_ctrl; periph_bus_wrap; soc_peripherals,HRESETn; soc_ctrl_master; JTAG_REG_SIZE; NB_CLUSTERS; pad_cfg_o,"apb_soc_ctrl exposes security-critical control registers (boot address, fetch enable, cluster reset, pad mux, JTAG output) via APB writes with no privilege, lock, or authentication check beyond standard APB handshake signals.
---
The apb_soc_ctrl register file exposes highly privileged security-sensitive control registers (boot address, fetch enable, cluster power/reset/bypass, pad mux, JTAG output register) over the APB bus with no privilege-level check, no lock bit, and no access-restriction mechanism beyond the standard PSEL/PENABLE/PWRITE handshake.
---
The apb_soc_ctrl module exposes critical security-sensitive control registers (boot address, fetch enable, cluster reset, cluster power, JTAG output register) via the APB bus without any privilege, lock, or authentication check. Any APB master can freely read and write these registers, including fc_bootaddr_o, fc_fetchen_o, cluster_rstn_o, cluster_pow_o, cluster_byp_o, r_jtag_rego, and pad_cfg."
FPC-0051,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,2,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-016,ips/pulp_soc/rtl/components/apb_soc_ctrl.sv; ips/pulp_soc/rtl/pulp_soc/soc_peripherals.sv; ips/pulp_soc/rtl/pulp_soc/periph_bus_wrap.sv,apb_soc_ctrl; soc_peripherals; periph_bus_wrap,HRESETn; pad_cfg_o; soc_ctrl_master; i; soc_jtag_reg_i,"The JTAG register input (soc_jtag_reg_i) is passed directly into the APB SOC control register file and is readable via the APB bus (PRDATA) without any privilege check, lock, or authentication guard. Any APB master can read back the JTAG register contents through software-accessible APB registers.
---
JTAG register input (soc_jtag_reg_i) is unconditionally synchronized and exposed through the APB-accessible SOC control register file without any privilege or lifecycle guard, allowing any APB master to read JTAG-sourced values via the r_jtag_regi_sync register and to write the JTAG output register (r_jtag_rego) without authentication."
FPC-0052,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-017,ips/pulp_soc/rtl/components/apb_soc_ctrl.sv,apb_soc_ctrl,JTAG_REG_SIZE; HRESETn; continuous_assign:157,"The JTAG output register (r_jtag_rego / soc_jtag_reg_o) is writable via an unprivileged APB software register write with no privilege check, lock, or lifecycle guard."
FPC-0053,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-020,ips/pulp_soc/rtl/pulp_soc/pulp_soc.sv; ips/pulp_soc/rtl/pulp_soc/soc_interconnect_wrap.sv,pulp_soc; soc_interconnect_wrap,cluster_test_en_o; i_soc_interconnect_wrap; test_en_i,"dft_test_mode_i is directly and unconditionally assigned to cluster_test_en_o and soc_interconnect_wrap.test_en_i with no authentication, lifecycle, or privilege guard."
FPC-0054,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-021,ips/pulp_soc/rtl/pulp_soc/pulp_soc.sv,pulp_soc,data_master_ar_addr_o,"Cross-wired AXI protection fields: data_master_aw_prot_o is driven from s_data_master.ar_prot (read-channel protection) and data_master_ar_prot_o is driven from s_data_master.aw_prot (write-channel protection), swapping the AXI AxPROT signals between the AW and AR channels."
FPC-0055,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-022,ips/pulp_soc/rtl/pulp_soc/soc_interconnect.sv,soc_interconnect,DBG_RX_r_rdata_o; FC_data_r_rdata_INT_32,Read-data from FC TCDM interconnect is broadcast without isolation to all masters including DBG_RX and UDMA channels; any master that wins arbitration receives data intended for another master with no access-control or masking guard.
FPC-0056,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-023,ips/pulp_soc/rtl/pulp_soc/soc_interconnect.sv,soc_interconnect,rom_add_o; PER_data_add_TO_BRIDGE; ADDR_L2_PRI_WIDTH,"ROM address output (rom_add_o) is driven directly from the peripheral bus address without any access control, privilege check, or address range validation, allowing any bus master to read arbitrary ROM addresses."
FPC-0057,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-027,ips/pulp_soc/rtl/components/apb_soc_ctrl.sv; ips/pulp_soc/rtl/pulp_soc/periph_bus_wrap.sv; ips/pulp_soc/rtl/pulp_soc/soc_peripherals.sv,apb_soc_ctrl; periph_bus_wrap; soc_peripherals,HRESETn; soc_ctrl_master; pad_cfg_o,"The pad_cfg register in apb_soc_ctrl is directly writable via APB without any privilege, lock, or ownership check. Any APB master can overwrite pad configuration for all 64 pads at any time after reset, including during normal operation. No write-once, lock bit, or lifecycle guard is present."
FPC-0058,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-028,ips/pulp_soc/rtl/components/apb_timer_unit.sv; ips/pulp_soc/rtl/pulp_soc/soc_peripherals.sv,apb_timer_unit; soc_peripherals,HRESETn; s_timer_in_hi_event,"The apb_timer_unit accepts external event inputs (event_lo_i, event_hi_i) that can unconditionally enable timer configuration bits, bypassing APB privilege/access control and allowing unauthorized timer start from untrusted event sources."
FPC-0059,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-030,ips/pulp_soc/rtl/components/apb_soc_ctrl.sv; ips/pulp_soc/rtl/pulp_soc/soc_peripherals.sv,apb_soc_ctrl; soc_peripherals,procedural_assign:453; state_update:174; state_update:348; HRESETn; s_sel_hyper_axi; apb_soc_ctrl_i,"The sel_hyper_axi routing control register (r_sel_hyper_axi) can be written and read back by any APB master without any privilege, lock, or authentication check, allowing unprivileged software to arbitrarily switch the HyperRAM/AXI bus path and read back the current routing state."
FPC-0060,claude_sonnet_4-6,ours_chain_context,h18_gpio_apb_scope,1,1,ours_chain_context:claude_sonnet_4-6:h18_gpio_apb_scope:rep_1:F-034,ips/pulp_soc/rtl/udma_subsystem/udma_subsystem.sv,udma_subsystem,continuous_assign:300; s_periph_ready,"The s_periph_ready array is declared with width N_PERIPHS but is assigned from only 7 per-peripheral ready signals, omitting at least one peripheral's ready signal, creating a width/index mismatch that can corrupt peripheral bus arbitration."
FPC-0061,claude_sonnet_4-6,ours_chain_context,h19_access_control_fabric_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_access_control_fabric_scope:rep_1:F-001,tb/ariane_testharness.sv,ariane_testharness,access_ctrl; access_ctrl_reg,"access_ctrl permission matrix is loaded directly from access_ctrl_reg (FUSE memory) without any authentication, locking, or integrity guard before being forwarded to the AXI crossbar privilege-level enforcement logic."
FPC-0062,claude_sonnet_4-6,ours_chain_context,h19_access_control_fabric_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_access_control_fabric_scope:rep_1:F-002,tb/ariane_testharness.sv,ariane_testharness,debug_req; debug_req_valid; debug_req_bits_op,Debug interface (DMI/JTAG) accessible from testharness without authentication or privilege guard: debug requests are muxed purely on a simulation plusarg flag with no hardware access control enforcement
FPC-0063,claude_sonnet_4-6,ours_chain_context,h19_access_control_fabric_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_access_control_fabric_scope:rep_1:F-003,tb/ariane_testharness.sv,ariane_testharness,debug_req; debug_req_valid; continuous_assign:159,"The debug interface mux in ariane_testharness selects between JTAG and DMI debug paths based solely on a simulation plusarg (jtag_rbb_enable), with no authentication, privilege check, or hardware lock guarding access to the debug request channel that feeds directly into the debug module."
FPC-0064,claude_sonnet_4-6,ours_chain_context,h19_access_control_fabric_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_access_control_fabric_scope:rep_1:F-004,src/axi_node/src/axi_node_intf_wrap.sv,connectivity_mapping; axi_node_intf_wrap,access_ctrl_i; i_connectivity_map,"Hardcoded privilege bypass: manager index 6 always inherits manager index 7's access rights regardless of privilege level, allowing any master at slot 6 to access subordinates permitted only for master 7."
FPC-0065,claude_sonnet_4-6,ours_chain_context,h19_access_control_fabric_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_access_control_fabric_scope:rep_1:F-005,src/rom2/rom2.sv,rom2,RomSize,"ROM2 module exposes sensitive key material (AES keys, JTAG keys, access control tokens) via an unguarded write path and unprotected readback through rdata_o, with no privilege, authentication, or lifecycle checks on either reads or writes to secure_reg."
FPC-0066,claude_sonnet_4-6,ours_chain_context,h19_aes_rom2_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_aes_rom2_security_scope:rep_1:F-006,tb/ariane_peripherals.sv; tb/ariane_testharness.sv,ariane_peripherals; ariane_testharness,RESP_SLVERR; continuous_assign:961; master; aes,"Disabled peripheral stubs (SPI and Ethernet) respond to all AXI transactions with RESP_SLVERR but also return a hardcoded 'deadbeef' read data value, accepting every request unconditionally with aw_ready/ar_ready/w_ready permanently asserted high. This means any bus master that issues a transaction to these disabled peripherals receives an immediate successful handshake and a fixed data pattern, with no gating or access denial beyond the error response code. Additionally, the testharness instantiates ariane_peripherals with InclSPI=0 and InclEthernet=0, confirming these stub paths are always active in the testbench context."
FPC-0067,claude_sonnet_4-6,ours_chain_context,h19_aes_rom2_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_aes_rom2_security_scope:rep_1:F-012,tb/ariane_peripherals.sv; src/rom2/rom2.sv,ariane_peripherals; rom2,i_rom2; wdata_i; rom2_wdata,"ROM storing security keys and access-control permissions accepts a write-data input (wdata_i) fed directly from an AXI-to-memory bridge with no write-guard or lock mechanism, allowing potential writes to the secure key/permission store."
